GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
0500000US08065,08065,"Lake County, Colorado",7310,7310,7267,7371,7280,7296,7351,7461,7618
0500000US08067,08067,"La Plata County, Colorado",51334,51335,51374,51788,52356,53339,53882,54770,55623
0500000US08069,08069,"Larimer County, Colorado",299630,299629,300523,305267,310965,316605,324709,333869,339993
0500000US08071,08071,"Las Animas County, Colorado",15507,15507,15392,15027,14967,14401,14072,14067,14103
0500000US08073,08073,"Lincoln County, Colorado",5467,5469,5470,5431,5442,5430,5507,5551,5643
0500000US08075,08075,"Logan County, Colorado",22709,22709,22127,22096,21846,21660,21940,21946,21919
0500000US08077,08077,"Mesa County, Colorado",146723,146717,146486,147172,147471,147372,147502,148401,150083
0500000US08079,08079,"Mineral County, Colorado",712,712,704,711,710,722,693,724,732
0500000US08081,08081,"Moffat County, Colorado",13795,13795,13812,13424,13164,13099,12899,12899,13109
0500000US08083,08083,"Montezuma County, Colorado",25535,25541,25553,25467,25437,25657,25783,26153,26999
0500000US08085,08085,"Montrose County, Colorado",41276,41278,41194,40897,40678,40634,40747,40800,41471
0500000US08087,08087,"Morgan County, Colorado",28159,28159,28172,28512,28331,28306,28208,28323,28274
0500000US08089,08089,"Otero County, Colorado",18831,18831,18882,18867,18689,18525,18407,18284,18295
0500000US08091,08091,"Ouray County, Colorado",4436,4434,4466,4454,4546,4579,4615,4660,4857
0500000US08093,08093,"Park County, Colorado",16206,16201,16263,16089,16037,16118,16296,16581,17166
0500000US08095,08095,"Phillips County, Colorado",4442,4442,4463,4370,4382,4357,4380,4326,4288
0500000US08097,08097,"Pitkin County, Colorado",17148,17148,17158,17129,17223,17361,17595,17782,17752
0500000US08099,08099,"Prowers County, Colorado",12551,12551,12558,12500,12408,12286,12040,11949,11922
0500000US08101,08101,"Pueblo County, Colorado",159063,159063,159521,159785,160397,160803,161350,163117,165123
0500000US08103,08103,"Rio Blanco County, Colorado",6666,6669,6668,6782,6796,6740,6660,6548,6545
0500000US08105,08105,"Rio Grande County, Colorado",11982,11982,12020,11916,11882,11725,11561,11467,11479
0500000US08107,08107,"Routt County, Colorado",23509,23506,23447,23257,23285,23587,24054,24325,24648
0500000US08109,08109,"Saguache County, Colorado",6108,6108,6136,6178,6305,6209,6161,6209,6389
0500000US08111,08111,"San Juan County, Colorado",699,699,708,693,691,695,717,694,694
0500000US08113,08113,"San Miguel County, Colorado",7359,7359,7358,7483,7578,7636,7755,7849,8017
0500000US08115,08115,"Sedgwick County, Colorado",2379,2379,2370,2372,2372,2342,2330,2385,2407
0500000US08117,08117,"Summit County, Colorado",27994,27994,28065,27972,28223,28653,29205,29892,30374
0500000US08119,08119,"Teller County, Colorado",23350,23350,23447,23329,23373,23242,23375,23329,24043
0500000US08121,08121,"Washington County, Colorado",4814,4814,4802,4812,4737,4781,4784,4860,4908
0500000US08123,08123,"Weld County, Colorado",252825,252831,254164,258629,263997,270182,276163,285053,294932
0500000US08125,08125,"Yuma County, Colorado",10043,10043,10024,10156,10117,10205,10232,10095,10103
0500000US09001,09001,"Fairfield County, Connecticut",916829,916846,919750,928890,934931,940621,943686,944674,944177
0500000US09003,09003,"Hartford County, Connecticut",894014,894041,895388,897057,897420,897737,896258,894692,892389
0500000US09005,09005,"Litchfield County, Connecticut",189927,189926,189771,188968,187487,186760,185110,183776,182571
0500000US09007,09007,"Middlesex County, Connecticut",165676,165676,165631,166225,165512,165219,164555,163577,163329
0500000US09009,09009,"New Haven County, Connecticut",862477,862462,863480,864009,864177,862712,861534,859073,856875
0500000US09011,09011,"New London County, Connecticut",274055,274049,274072,273226,274267,273405,272053,270639,269801
0500000US09013,09013,"Tolland County, Connecticut",152691,152680,153214,153093,152006,151881,151758,151684,151118
0500000US09015,09015,"Windham County, Connecticut",118428,118434,118593,118425,117995,117668,116919,116615,116192
0500000US10001,10001,"Kent County, Delaware",162310,162349,162990,165258,167605,169457,171949,173533,174827
0500000US10003,10003,"New Castle County, Delaware",538479,538477,538934,542308,546041,549521,552271,555167,556987
0500000US10005,10005,"Sussex County, Delaware",197145,197110,197892,200358,203347,206417,210728,215376,220251
0500000US11001,11001,"District of Columbia, District of Columbia",601723,601766,605183,620477,635327,649165,659005,670377,681170
0500000US12001,12001,"Alachua County, Florida",247336,247335,247625,249722,251587,252636,255786,259402,263496
0500000US12003,12003,"Baker County, Florida",27115,27115,27080,27073,27055,27001,27143,27424,27937
0500000US12005,12005,"Bay County, Florida",168852,168852,169257,169647,172029,174994,178860,181947,183974
0500000US12007,12007,"Bradford County, Florida",28520,28520,28537,28491,27141,26910,26682,26935,26926
0500000US12009,12009,"Brevard County, Florida",543376,543378,544008,544456,547753,551299,557299,567934,579130
0500000US12011,12011,"Broward County, Florida",1748066,1748146,1753125,1787889,1816552,1840051,1865385,1887281,1909632
0500000US12013,12013,"Calhoun County, Florida",14625,14625,14633,14769,14717,14634,14510,14468,14423
0500000US12015,12015,"Charlotte County, Florida",159978,159968,159935,159671,162937,165018,168595,173194,178465
0500000US12017,12017,"Citrus County, Florida",141236,141236,141263,139841,139341,139063,139264,140974,143621
0500000US12019,12019,"Clay County, Florida",190865,190865,191436,192375,194260,196276,199501,203383,208311
0500000US12021,12021,"Collier County, Florida",321520,321520,322724,327541,332332,339244,347899,356570,365136
0500000US12023,12023,"Columbia County, Florida",67531,67532,67584,67344,67949,67512,67942,68286,69299
0500000US12027,12027,"DeSoto County, Florida",34862,34862,34924,34670,34781,34641,35094,35355,35800
0500000US12029,12029,"Dixie County, Florida",16422,16422,16403,16365,16074,15955,15904,16187,16300
0500000US12031,12031,"Duval County, Florida",864263,864263,865825,872480,880870,886873,898372,912081,926255
0500000US12033,12033,"Escambia County, Florida",297619,297619,298164,299698,304218,307782,309449,311236,315187
0500000US12035,12035,"Flagler County, Florida",95696,95697,96089,97412,98605,100013,102471,105188,108310
0500000US12037,12037,"Franklin County, Florida",11549,11549,11534,11493,11637,11559,11678,11749,11901
0500000US12039,12039,"Gadsden County, Florida",46389,47746,47790,47340,46574,46034,46121,46032,46006
0500000US12041,12041,"Gilchrist County, Florida",16939,16939,16995,16987,16886,16912,16973,17181,17212
0500000US12043,12043,"Glades County, Florida",12884,12884,12938,13149,13007,13079,13439,13607,13970
0500000US12045,12045,"Gulf County, Florida",15863,15863,15814,15664,15669,15788,15936,15874,15990
0500000US12047,12047,"Hamilton County, Florida",14799,14799,14672,14605,14732,14344,14068,14303,14361
0500000US12049,12049,"Hardee County, Florida",27731,27731,27740,27633,27379,27255,27264,27252,27360
0500000US12051,12051,"Hendry County, Florida",39140,39140,39034,38873,37777,37630,38294,38890,39290
0500000US12053,12053,"Hernando County, Florida",172778,172775,172975,172909,173110,174019,175695,178326,182835
0500000US12055,12055,"Highlands County, Florida",98786,98786,98664,98308,98045,97817,98085,99447,100917
0500000US12057,12057,"Hillsborough County, Florida",1229226,1229224,1233839,1271205,1281677,1293189,1317116,1347077,1376238
0500000US12059,12059,"Holmes County, Florida",19927,19927,19860,19842,19739,19652,19640,19329,19487
0500000US12061,12061,"Indian River County, Florida",138028,138028,138243,139027,140650,141966,144740,147792,151563
0500000US12063,12063,"Jackson County, Florida",49746,49761,49614,49148,49011,48990,48786,48590,48229
0500000US12065,12065,"Jefferson County, Florida",14761,14761,14746,14506,14204,14191,14037,14071,13906
0500000US12067,12067,"Lafayette County, Florida",8870,8870,8813,8815,8811,8820,8832,8628,8617
0500000US12069,12069,"Lake County, Florida",297052,297047,297862,299926,303437,307922,315657,325518,335396
0500000US12071,12071,"Lee County, Florida",618754,618754,620590,630543,644096,660085,678048,700285,722336
0500000US12073,12073,"Leon County, Florida",275487,275480,275986,278362,283808,282071,284053,286187,287822
0500000US12075,12075,"Levy County, Florida",40801,40801,40721,40254,39935,39535,39418,39688,39961
0500000US12077,12077,"Liberty County, Florida",8365,8365,8338,8234,8247,8309,8345,8323,8202
0500000US12079,12079,"Madison County, Florida",19224,19226,19231,19079,18939,18724,18516,18398,18224
0500000US12081,12081,"Manatee County, Florida",322833,322833,323446,327373,334096,342246,351713,363110,375888
0500000US12083,12083,"Marion County, Florida",331298,331303,331437,332429,334294,335800,339079,343514,349020
0500000US12085,12085,"Martin County, Florida",146318,146850,146979,147694,148945,151237,153272,155804,158701
0500000US12086,12086,"Miami-Dade County, Florida",2496435,2498018,2507362,2573361,2607979,2641273,2667299,2692593,2712945
0500000US12087,12087,"Monroe County, Florida",73090,73090,73212,74096,74833,76204,76910,78728,79077
0500000US12089,12089,"Nassau County, Florida",73314,73314,73530,74162,74638,75606,76598,78470,80622
0500000US12091,12091,"Okaloosa County, Florida",180822,180822,180762,183245,190254,193408,195479,198681,201170
0500000US12093,12093,"Okeechobee County, Florida",39996,39996,40028,39449,39287,38989,39101,39409,40314
0500000US12095,12095,"Orange County, Florida",1145956,1145951,1148716,1169806,1202048,1225366,1253631,1284864,1314367
0500000US12097,12097,"Osceola County, Florida",268685,268683,269846,278906,289501,299822,311445,323028,336015
0500000US12099,12099,"Palm Beach County, Florida",1320134,1320134,1323897,1336175,1354987,1375619,1397526,1421843,1443810
0500000US12101,12101,"Pasco County, Florida",464697,464703,465517,466672,470762,475679,485447,497292,512368
0500000US12103,12103,"Pinellas County, Florida",916542,916812,916508,917879,922075,929085,937457,948391,960730
0500000US12105,12105,"Polk County, Florida",602095,602095,603213,609669,615294,622656,634932,649425,666149
0500000US12107,12107,"Putnam County, Florida",74364,74364,74245,73688,73021,72377,71936,71910,72277
0500000US12109,12109,"St. Johns County, Florida",190039,190038,191266,196050,202308,209607,218151,226658,235087
0500000US12111,12111,"St. Lucie County, Florida",277789,277257,278285,280907,283726,286138,291002,298307,306507
0500000US12113,12113,"Santa Rosa County, Florida",151372,151372,152952,155739,158366,160649,163154,166850,170497
0500000US12115,12115,"Sarasota County, Florida",379448,379435,380040,381666,386135,389911,396537,404903,412569
0500000US12117,12117,"Seminole County, Florida",422718,422718,423083,427064,431487,436512,442326,448722,455479
0500000US12119,12119,"Sumter County, Florida",93420,93420,94280,98584,102790,108263,114012,118882,123996
0500000US12121,12121,"Suwannee County, Florida",41551,41551,42312,43349,43492,43550,43777,43651,43794
0500000US12123,12123,"Taylor County, Florida",22570,22568,22571,22685,22762,22884,22619,22471,22175
0500000US12125,12125,"Union County, Florida",15535,15535,15533,15231,15235,15069,15170,15180,15142
0500000US12127,12127,"Volusia County, Florida",494593,494597,494638,494523,497279,501282,507913,518190,529364
0500000US12129,12129,"Wakulla County, Florida",30776,30783,30833,30948,30805,30972,31384,31516,31893
0500000US12131,12131,"Walton County, Florida",55043,55043,55244,55673,57330,59411,61550,63459,65889
0500000US12133,12133,"Washington County, Florida",24896,24896,24752,24583,24856,24614,24424,24671,24569
0500000US13001,13001,"Appling County, Georgia",18236,18236,18326,18451,18379,18351,18456,18437,18428
0500000US13003,13003,"Atkinson County, Georgia",8375,8382,8360,8361,8255,8260,8203,8350,8273
0500000US13005,13005,"Bacon County, Georgia",11096,11096,11081,11190,11188,11200,11213,11281,11372
0500000US13007,13007,"Baker County, Georgia",3451,3451,3434,3319,3365,3319,3258,3160,3150
0500000US13009,13009,"Baldwin County, Georgia",45720,45835,45694,45118,46484,46143,45839,45431,45144
0500000US13011,13011,"Banks County, Georgia",18395,18395,18408,18335,18233,18299,18284,18468,18397
0500000US13013,13013,"Barrow County, Georgia",69367,69367,69694,69860,70161,71325,72982,75107,77126
0500000US13015,13015,"Bartow County, Georgia",100157,100155,100135,100297,100488,101206,101675,102533,103807
0500000US13017,13017,"Ben Hill County, Georgia",17634,17634,17638,17575,17570,17417,17440,17354,17243
0500000US13019,13019,"Berrien County, Georgia",19286,19286,19343,19377,19160,19022,18790,18966,18993
0500000US13021,13021,"Bibb County, Georgia",155547,155514,155587,155781,156189,154566,153914,153540,152760
0500000US13023,13023,"Bleckley County, Georgia",13063,13063,13039,13063,12909,12760,12754,12782,12970
0500000US13025,13025,"Brantley County, Georgia",18411,18410,18456,18570,18539,18280,18390,18449,18355
0500000US13027,13027,"Brooks County, Georgia",16243,16322,16263,15995,15648,15664,15534,15692,15687
0500000US13029,13029,"Bryan County, Georgia",30233,30213,30382,31242,32272,33120,33847,35052,36230
0500000US13031,13031,"Bulloch County, Georgia",70217,70251,70580,72653,73162,71873,72735,73213,74722
0500000US13033,13033,"Burke County, Georgia",23316,23316,23338,23565,23131,22918,22709,22742,22688
0500000US13035,13035,"Butts County, Georgia",23655,23655,23743,23565,23426,23225,23377,23548,23817
0500000US13037,13037,"Calhoun County, Georgia",6694,6694,6704,6544,6489,6513,6423,6465,6324
0500000US13039,13039,"Camden County, Georgia",50513,50513,50666,50323,51407,51490,52012,52543,53008
0500000US13043,13043,"Candler County, Georgia",10998,10995,11015,11234,11126,10951,10888,10935,10910
0500000US13045,13045,"Carroll County, Georgia",110527,110591,110698,110706,111444,112333,114052,114689,116261
0500000US13047,13047,"Catoosa County, Georgia",63942,63936,64033,64864,65004,65343,65585,65897,66398
0500000US13049,13049,"Charlton County, Georgia",12171,12171,12838,13433,13332,13083,12921,13009,12497
0500000US13051,13051,"Chatham County, Georgia",265128,265128,265894,271863,276521,277992,282849,286622,289082
0500000US13053,13053,"Chattahoochee County, Georgia",11267,11267,11178,11317,12632,12436,11956,11462,10922
0500000US13055,13055,"Chattooga County, Georgia",26015,26015,25956,25683,25629,25045,24849,24882,24824
0500000US13057,13057,"Cherokee County, Georgia",214346,214346,215196,217737,220788,224481,230578,235609,241689
0500000US13059,13059,"Clarke County, Georgia",116714,116707,117471,118450,120174,121040,120634,123629,124707
0500000US13061,13061,"Clay County, Georgia",3183,3183,3161,3155,3104,3037,3100,3080,3020
0500000US13063,13063,"Clayton County, Georgia",259424,259470,259819,262721,266073,264668,267576,273567,279462
0500000US13065,13065,"Clinch County, Georgia",6798,6798,6779,6747,6732,6798,6824,6885,6829
0500000US13067,13067,"Cobb County, Georgia",688078,688070,689697,697552,707629,716873,729146,740144,748150
0500000US13069,13069,"Coffee County, Georgia",42356,42356,42722,42981,43140,43096,42891,43071,43012
0500000US13071,13071,"Colquitt County, Georgia",45498,45497,45641,45840,46163,46300,46085,45755,45708
0500000US13073,13073,"Columbia County, Georgia",124053,124059,124986,128767,132518,136190,139281,144080,147450
0500000US13075,13075,"Cook County, Georgia",17212,17212,17209,17003,16908,17061,17296,17085,17167
0500000US13077,13077,"Coweta County, Georgia",127317,127317,127902,129429,130793,133091,135435,138278,140526
